Store,Dept,Date,Weekly_Sales,Size,Type_A,Type_B,Type_C,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
1,12,10/28/2011,10418.23,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,12,11/4/2011,9964.78,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,12,11/11/2011,10216.64,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,12,11/18/2011,9872.05,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,12,11/25/2011,7816.44,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,12,12/2/2011,7587.6,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,12,12/9/2011,8014.5,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,12,12/16/2011,7784.82,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,12,12/23/2011,8311.17,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,12,12/30/2011,7699,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,12,1/6/2012,7634.97,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,12,1/13/2012,8111.01,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,12,1/20/2012,9296.13,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,12,1/27/2012,8229.77,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,12,2/3/2012,9612.87,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,12,2/10/2012,9587.35,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,12,2/17/2012,9262.33,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,12,2/24/2012,11284.27,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,12,3/2/2012,11994.48,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,12,3/9/2012,11947.03,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,12,3/16/2012,12178.8,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,12,3/23/2012,11448.84,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,12,3/30/2012,12109.21,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,12,4/6/2012,10747.37,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,12,4/13/2012,10565.39,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,12,4/20/2012,11730.26,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,12,4/27/2012,11746.83,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,12,5/4/2012,12338.08,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,12,5/11/2012,11420.63,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,12,5/18/2012,10199.01,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,12,5/25/2012,12748.13,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,12,6/1/2012,11542.81,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,12,6/8/2012,10742.68,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,12,6/15/2012,11177.52,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,12,6/22/2012,9606.33,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,12,6/29/2012,11816.35,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,12,7/6/2012,13887.61,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,12,7/13/2012,9318.1,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,12,7/20/2012,12565.06,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,12,7/27/2012,11109.25,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,12,8/3/2012,11298.13,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,12,8/10/2012,10605.66,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,12,8/17/2012,11447.03,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,12,8/24/2012,10723.59,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,12,8/31/2012,10591.46,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,12,9/7/2012,12566.45,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,12,9/14/2012,10484.08,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,12,9/21/2012,9448.14,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,12,9/28/2012,11013.77,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,12,10/5/2012,10037.09,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,12,10/12/2012,8983.82,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,12,10/19/2012,10830.48,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,12,10/26/2012,8658.41,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,13,2/5/2010,41969.29,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,13,2/12/2010,36476.4,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,13,2/19/2010,37857.68,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,13,2/26/2010,37467.32,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,13,3/5/2010,40423.95,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,13,3/12/2010,35833.07,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,13,3/19/2010,36807.21,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,13,3/26/2010,35431.73,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,13,4/2/2010,38104.53,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,13,4/9/2010,37638.44,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,13,4/16/2010,36663.26,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,13,4/23/2010,36058.1,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,13,4/30/2010,36717.2,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,13,5/7/2010,40113.4,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,13,5/14/2010,36499.93,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,13,5/21/2010,38569.83,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,13,5/28/2010,38347.52,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,13,6/4/2010,41388.81,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,13,6/11/2010,39657.1,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,13,6/18/2010,39165.29,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,13,6/25/2010,38697.24,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,13,7/2/2010,41214.94,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,13,7/9/2010,41056.4,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,13,7/16/2010,40150,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,13,7/23/2010,40552.37,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,13,7/30/2010,38018.99,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,13,8/6/2010,42038.03,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,13,8/13/2010,37869.12,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,13,8/20/2010,41509.62,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,13,8/27/2010,41175.86,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,13,9/3/2010,44863.15,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,13,9/10/2010,39525.93,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,13,9/17/2010,38416.22,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,13,9/24/2010,37293.43,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,13,10/1/2010,40474.22,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,13,10/8/2010,42139.25,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,13,10/15/2010,38749.62,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,13,10/22/2010,34712.4,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,13,10/29/2010,37762.12,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,13,11/5/2010,41085.66,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,13,11/12/2010,36817.35,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,13,11/19/2010,38446.26,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,13,11/26/2010,38371.99,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,13,12/3/2010,36170.88,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,13,12/10/2010,34749.11,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,13,12/17/2010,35237.93,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,13,12/24/2010,37099.47,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,13,12/31/2010,34081.52,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,13,1/7/2011,39764.56,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,13,1/14/2011,33668.55,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,13,1/21/2011,35961.99,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,13,1/28/2011,36321.69,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,13,2/4/2011,38065.42,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,13,2/11/2011,36883.13,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,13,2/18/2011,37604.79,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,13,2/25/2011,37838.4,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,13,3/4/2011,42277.37,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,13,3/11/2011,37577.97,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,13,3/18/2011,36930.48,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,13,3/25/2011,36745.46,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,13,4/1/2011,37630.13,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,13,4/8/2011,38076.86,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,13,4/15/2011,35263.45,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,13,4/22/2011,35464.71,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,13,4/29/2011,34311.69,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,13,5/6/2011,40581.52,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,13,5/13/2011,35378.71,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,13,5/20/2011,35816.48,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,13,5/27/2011,36203.13,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,13,6/3/2011,39884.82,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,13,6/10/2011,38080.39,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,13,6/17/2011,39020.06,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,13,6/24/2011,37316.12,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,13,7/1/2011,37414.14,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,13,7/8/2011,38193.09,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,13,7/15/2011,36966.32,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,13,7/22/2011,37990.15,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,13,7/29/2011,34910.1,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,13,8/5/2011,42542.66,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,13,8/12/2011,37593.97,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,13,8/19/2011,38533.7,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,13,8/26/2011,38727.3,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,13,9/2/2011,42713.81,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,13,9/9/2011,38045.63,151315,1,0,0,76,3.546,215.861056,7.962,1
1,13,9/16/2011,38382.65,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,13,9/23/2011,37645.66,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,13,9/30/2011,37928.28,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,13,10/7/2011,41151.28,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,13,10/14/2011,37531.43,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,13,10/21/2011,38272.21,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,13,10/28/2011,37117.02,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,13,11/4/2011,41907.62,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,13,11/11/2011,37255.89,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,13,11/18/2011,37077.82,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,13,11/25/2011,38625.48,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,13,12/2/2011,37507.93,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,13,12/9/2011,36404.7,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,13,12/16/2011,32782.17,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,13,12/23/2011,36950.91,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,13,12/30/2011,32871.95,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,13,1/6/2012,41411.4,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,13,1/13/2012,38000.25,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,13,1/20/2012,37433.66,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,13,1/27/2012,34312.26,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,13,2/3/2012,43478.58,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,13,2/10/2012,43041.97,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,13,2/17/2012,38622.92,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,13,2/24/2012,40079.43,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,13,3/2/2012,44565.32,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,13,3/9/2012,40001.72,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,13,3/16/2012,38322.83,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,13,3/23/2012,37801.64,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,13,3/30/2012,38696.88,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,13,4/6/2012,44270.3,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,13,4/13/2012,39099.61,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,13,4/20/2012,39499.85,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,13,4/27/2012,39077.84,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,13,5/4/2012,43561.17,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,13,5/11/2012,38895.18,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,13,5/18/2012,37857.88,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,13,5/25/2012,38541.76,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,13,6/1/2012,41462.8,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,13,6/8/2012,42304.47,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,13,6/15/2012,39024.74,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,13,6/22/2012,38945,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,13,6/29/2012,40099.49,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,13,7/6/2012,43326.92,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,13,7/13/2012,39276.05,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,13,7/20/2012,39396.59,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,13,7/27/2012,37423.21,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,13,8/3/2012,44708.45,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,13,8/10/2012,42241.23,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,13,8/17/2012,41658.4,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,13,8/24/2012,39231.62,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,13,8/31/2012,40940.78,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,13,9/7/2012,44373.19,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,13,9/14/2012,38759.47,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,13,9/21/2012,39746.87,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,13,9/28/2012,39793.41,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,13,10/5/2012,43746.89,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,13,10/12/2012,38015.36,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,13,10/19/2012,38341.15,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,13,10/26/2012,38512.48,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,14,2/5/2010,19466.91,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,14,2/12/2010,18129.02,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,14,2/19/2010,17491.36,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,14,2/26/2010,16118.26,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,14,3/5/2010,18268.78,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,14,3/12/2010,15331.75,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,14,3/19/2010,12738.78,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,14,3/26/2010,12832.47,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,14,4/2/2010,14333.75,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,14,4/9/2010,12874.07,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,14,4/16/2010,12309.14,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,14,4/23/2010,12749.37,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,14,4/30/2010,12172.32,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,14,5/7/2010,14460.84,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,14,5/14/2010,14678.22,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,14,5/21/2010,11480.15,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,14,5/28/2010,12218.11,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,14,6/4/2010,14491.35,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,14,6/11/2010,13516.74,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,14,6/18/2010,12693.5,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,14,6/25/2010,12979.99,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,14,7/2/2010,13494.79,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,14,7/9/2010,15032.03,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,14,7/16/2010,13550.19,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,14,7/23/2010,11945.81,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,14,7/30/2010,12421.92,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,14,8/6/2010,14404.15,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,14,8/13/2010,13579.21,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,14,8/20/2010,13260.23,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,14,8/27/2010,13387.21,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,14,9/3/2010,13995.39,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,14,9/10/2010,12884.22,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,14,9/17/2010,13783.27,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,14,9/24/2010,11847.72,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,14,10/1/2010,12943.86,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,14,10/8/2010,12108.86,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,14,10/15/2010,13215.64,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,14,10/22/2010,11895.44,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,14,10/29/2010,11955.77,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,14,11/5/2010,14092.03,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,14,11/12/2010,13837.16,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,14,11/19/2010,19788.98,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,14,11/26/2010,38256.98,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,14,12/3/2010,17685.93,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,14,12/10/2010,19587.66,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,14,12/17/2010,28642.28,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,14,12/24/2010,47983.72,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,14,12/31/2010,21835.25,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,14,1/7/2011,17744.78,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,14,1/14/2011,13608.44,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,14,1/21/2011,12889.88,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,14,1/28/2011,11687.25,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,14,2/4/2011,14051.43,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,14,2/11/2011,15647.59,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,14,2/18/2011,17304.81,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,14,2/25/2011,15411.12,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,14,3/4/2011,17281.12,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,14,3/11/2011,14490.48,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,14,3/18/2011,14287.28,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,14,3/25/2011,14006.9,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,14,4/1/2011,13136.1,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,14,4/8/2011,14454.19,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,14,4/15/2011,12151.4,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,14,4/22/2011,12478.19,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,14,4/29/2011,13429.28,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,14,5/6/2011,15820.88,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,14,5/13/2011,15385.02,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,14,5/20/2011,13166.43,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,14,5/27/2011,12746.66,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,14,6/3/2011,13056.1,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,14,6/10/2011,11795.34,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,14,6/17/2011,12884.03,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,14,6/24/2011,13580.61,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,14,7/1/2011,13459.55,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,14,7/8/2011,11578.97,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,14,7/15/2011,11404.37,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,14,7/22/2011,11681.04,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,14,7/29/2011,9918.05,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,14,8/5/2011,13330.04,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,14,8/12/2011,12652.58,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,14,8/19/2011,11724.24,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,14,8/26/2011,14364.42,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,14,9/2/2011,12708.18,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,14,9/9/2011,13550.53,151315,1,0,0,76,3.546,215.861056,7.962,1
1,14,9/16/2011,13166.76,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,14,9/23/2011,11558.22,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,14,9/30/2011,14027.83,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,14,10/7/2011,12766.52,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,14,10/14/2011,13440.89,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,14,10/21/2011,12476.8,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,14,10/28/2011,13031.03,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,14,11/4/2011,13634.48,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,14,11/11/2011,14903.78,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,14,11/18/2011,17803.49,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,14,11/25/2011,39773.89,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,14,12/2/2011,18110.97,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,14,12/9/2011,23852.42,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,14,12/16/2011,28845.68,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,14,12/23/2011,46096.24,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,14,12/30/2011,25846.86,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,14,1/6/2012,14585.64,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,14,1/13/2012,14311.83,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,14,1/20/2012,12695.7,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,14,1/27/2012,12684.05,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,14,2/3/2012,15583.82,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,14,2/10/2012,18292.4,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,14,2/17/2012,21324.12,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,14,2/24/2012,18574.25,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,14,3/2/2012,19412.26,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,14,3/9/2012,16528.29,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,14,3/16/2012,12757.86,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,14,3/23/2012,12771.12,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,14,3/30/2012,14690.27,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,14,4/6/2012,15652.72,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
